open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,year,month,day,returns,moving_avg_7,moving_avg_30,volatility_7,volatility_30,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,RSI,upper_band,lower_band,middle_band,MACD,MACD_signal,MACD_hist,close_lag_1,returns_lag_1,close_lag_2,returns_lag_2,close_lag_3,returns_lag_3
4378.49,4406.52,4240.04,0.011335239444254994,726.963685,1506902399999,3137143.89184457,9816,291.975904,1263465.86667018,0,2017,10,1,0.6370997807467095,0.00833632976394632,0.0054033452110084715,0.20631982560684145,0.6611473132700113,0.005473932587638418,0.026170358431985428,0.0054033452110084715,0.024173021990492406,0.5791245161759395,0.007964610949473823,0.004148199251272029,0.004037275904067411,0.42170901609829226,0.40375803155220674,0.5046481000031431,0.011335530898524366,0.7158493362159398,0.009355390592439092,0.6371842336640489,0.009353544715399762,0.6299952316345864
4400.0,4561.63,4360.0,0.011350006460569637,655.756974,1506988799999,2905282.77570845,8185,289.541406,1286786.89051625,0,2017,10,2,0.637670697611593,0.008987717445228714,0.0053717342620186875,0.17961739833283105,0.6441842959656906,0.0057199708608070415,0.028697760760941337,0.0053717342620186875,0.02386310538211856,0.5795347213177654,0.008323207487222956,0.003979919798952639,0.004146360797963766,0.42348504672869014,0.40574406421095427,0.5046347416994424,0.011335239444254994,0.6370997807467095,0.011335530898524366,0.7158493362159398,0.009355390592439092,0.6371842336640489
4380.0,4467.33,4180.8,0.010669946498711284,1082.323563,1507075199999,4627422.74283879,12379,492.735181,2107462.11039911,0,2017,10,3,0.6113364326171424,0.009594284547897021,0.005303434851069204,0.18458107874885693,0.6448987953968595,0.006005212368492836,0.029932898790928992,0.005303434851069204,0.023204133695769093,0.5519130131524762,0.008730962852345377,0.003913354314563931,0.0043306117808992045,0.4243698394216289,0.40753033164967106,0.5022242955323067,0.011350006460569637,0.637670697611593,0.011335239444254994,0.6370997807467095,0.011335530898524366,0.7158493362159398
4314.9,4373.0,4142.0,0.00968473391682478,868.465101,1507161599999,3676415.10054891,11006,292.928777,1237552.36930596,0,2017,10,4,0.5991646461305763,0.009616396978928472,0.005340651648837937,0.1157974323879751,0.6205319066351431,0.0062252910685047375,0.030111071756384406,0.005340651648837937,0.023311921304738602,0.5128866761706505,0.008362451002920275,0.005384309586478932,0.004844851124666108,0.4243390766153283,0.40895248088659725,0.4978307012732275,0.010669946498711284,0.6113364326171424,0.011350006460569637,0.637670697611593,0.011335239444254994,0.6370997807467095
4208.59,4355.0,4110.0,0.010499251448284844,779.138638,1507247999999,3295532.82397779,9158,351.042019,1483036.83360606,0,2017,10,5,0.6692385023320798,0.009783665676268982,0.005315250360980295,0.12101911144137326,0.609039110631503,0.006711990274688086,0.027562977382335683,0.005315250360980295,0.02311854151527908,0.5404588400609808,0.008646239433321656,0.005691466812577449,0.005143654359782708,0.4248134270300599,0.4101960514759123,0.4956759006697977,0.00968473391682478,0.5991646461305763,0.010669946498711284,0.6113364326171424,0.011350006460569637,0.637670697611593
4318.99,4417.0,4292.0,0.011243139895134754,506.529176,1507334399999,2212035.12414239,6546,226.148177,988106.60264063,0,2017,10,6,0.6658795167722786,0.010059269683563452,0.005229217392908145,0.12344707850443043,0.5994341612775964,0.0072633673294863615,0.02381713157527524,0.005229217392908145,0.02204524467808573,0.5650763567408336,0.008993209908476053,0.005993551484182437,0.005473536803156626,0.42563015615813676,0.4113731608882548,0.4948739538180268,0.010499251448284844,0.6692385023320798,0.00968473391682478,0.5991646461305763,0.010669946498711284,0.6113364326171424
4369.0,4479.5,4312.56,0.011767757579996912,297.5975,1507420799999,1302533.21459281,4804,145.313076,637146.85809303,0,2017,10,7,0.6570439982169348,0.010122373086808426,0.005137063963256035,0.07834501689225111,0.5991451453697382,0.007721938910249353,0.022063026455598326,0.005137063963256035,0.02065556068916347,0.5823192578064076,0.00933874529417758,0.006369294742880359,0.0058382005221135555,0.4265569309267067,0.41252165802159263,0.49452870674123706,0.011243139895134754,0.6658795167722786,0.010499251448284844,0.6692385023320798,0.00968473391682478,0.5991646461305763
4425.0,4658.0,4425.0,0.013875943461757797,518.462004,1507507199999,2347356.46944654,7580,280.094854,1268660.82999198,0,2017,10,8,0.7162346780304161,0.010493305926022302,0.00525961042493555,0.12310635285314284,0.5802361358509689,0.008420836231736319,0.018723107432100723,0.00525961042493555,0.02215706927468171,0.6452893855247451,0.010120229189189062,0.006142268107288559,0.006143338629929135,0.42863465914023224,0.41390410036179964,0.4973515821503352,0.011767757579996912,0.6570439982169348,0.011243139895134754,0.6658795167722786,0.010499251448284844,0.6692385023320798
4640.0,4889.98,4550.0,0.01530358362454472,646.463145,1507593599999,3040508.90436387,10372,350.756559,1654274.63749423,0,2017,10,9,0.6881867522932795,0.011070512712952882,0.005440802161417672,0.1293846056957705,0.5822112862012407,0.009038588491855917,0.02084449994987473,0.005440802161417672,0.02446494229660037,0.6819931524725834,0.011118368197384439,0.005961211706399044,0.0065856247142025495,0.431128339906784,0.4155665185961659,0.5007298820408905,0.013875943461757797,0.7162346780304161,0.011767757579996912,0.6570439982169348,0.011243139895134754,0.6658795167722786
4786.95,4960.0,4680.59,0.015265791720950026,1043.221773,1507679999999,5044283.86347582,11967,678.832674,3289613.76073974,0,2017,10,10,0.6358002754942464,0.011741488121787845,0.005664723914143313,0.11586495842108233,0.5779918999544827,0.00968095242421834,0.01980318433912664,0.005664723914143313,0.02663834524503125,0.6800464364723875,0.011951619345340135,0.00596790961151325,0.007031012666875544,0.43292441299200346,0.4172972465318846,0.5015541339190597,0.01530358362454472,0.6881867522932795,0.013875943461757797,0.7162346780304161,0.011767757579996912,0.6570439982169348
4783.06,4881.61,4710.0,0.015638561731471528,753.429396,1507766399999,3609240.90903919,5895,540.087975,2586977.71897445,0,2017,10,11,0.6500483369184522,0.012610723672353122,0.005875015289146308,0.07718399605872202,0.577483648329456,0.01012913304396778,0.022187313210620882,0.005875015289146308,0.028736930338805717,0.6899911929370498,0.012488837007070777,0.006643392602151681,0.007642025261021083,0.4344322448440332,0.4190183012553922,0.5014374131140338,0.015265791720950026,0.6358002754942464,0.01530358362454472,0.6881867522932795,0.013875943461757797,0.7162346780304161
4821.43,5439.99,4810.16,0.021550905888444907,1276.701482,1507852799999,6659759.29119366,8030,796.594719,4149667.59915114,0,2017,10,12,0.840674033678775,0.014224221951278357,0.006309444554251371,0.23329408403563268,0.6210217459612852,0.011024524365348697,0.03488045320738824,0.006309444554251371,0.03489584640480863,0.8061419916108409,0.014340413086836978,0.00652435151675778,0.00856710329154689,0.4394586234293831,0.4215167804059717,0.5108181237812119,0.015638561731471528,0.6500483369184522,0.015265791720950026,0.6358002754942464,0.01530358362454472,0.6881867522932795
5439.99,5846.17,5379.84,0.023688042894296334,1879.82762,1507939199999,10597340.30104987,11663,878.638077,4945786.36371635,0,2017,10,13,0.7024461427850484,0.016041129064983582,0.0068944872632028045,0.22958014130906215,0.610178798021023,0.012076664439040513,0.04621674883751248,0.0068944872632028045,0.04149854754273456,0.8345471637997737,0.01653863895213821,0.0060615743088151194,0.009510262945182493,0.44462092292238375,0.4246675298214513,0.5186886748196933,0.021550905888444907,0.840674033678775,0.015638561731471528,0.6500483369184522,0.015265791720950026,0.6358002754942464
5650.0,5900.0,5580.01,0.025825471354417134,970.759046,1508025599999,5533972.4859947,6259,433.794904,2472775.20446234,0,2017,10,14,0.6999108984602068,0.01809350023741433,0.00781426158394443,0.22083721314214796,0.4552729943652902,0.013140350817386376,0.05820189652262324,0.00781426158394443,0.045719152169639454,0.8591896355180365,0.018717135436488147,0.005975867857105181,0.010624902962586433,0.44983108143854766,0.4283507751802574,0.525113981514269,0.023688042894296334,0.7024461427850484,0.021550905888444907,0.840674033678775,0.015638561731471528,0.6500483369184522
5855.03,5922.3,5400.01,0.024271048584455186,1343.523375,1508111999999,7553650.20132813,7452,601.422361,3384776.70651666,0,2017,10,15,0.5931518894956803,0.019611144886505998,0.008503839306540174,0.2626188095709891,0.37647603167514154,0.014089950577109128,0.06364936965093329,0.008503839306540174,0.049646521635365176,0.7870124634892096,0.020246194318864236,0.006164575398317544,0.011527339875639489,0.45251246824834823,0.4318957223953531,0.5234452214048896,0.025825471354417134,0.6999108984602068,0.023688042894296334,0.7024461427850484,0.021550905888444907,0.840674033678775
5710.0,5788.91,5585.19,0.02475709715433767,1528.996462,1508198399999,8701914.79553535,9153,719.218538,4096285.84717841,0,2017,10,16,0.6512414031613182,0.020991320849544567,0.009205452107175417,0.26675619528491096,0.37607025662980703,0.015074146460288824,0.06746782219612903,0.009205452107175417,0.05304733528449617,0.794034443729381,0.02154788601219565,0.006695748480961709,0.012474378125696683,0.45456761627383874,0.4351902860365417,0.5204239941564955,0.024271048584455186,0.5931518894956803,0.025825471354417134,0.6999108984602068,0.023688042894296334,0.7024461427850484
5760.0,5774.98,5508.63,0.02315390436996816,1429.869376,1508284799999,8041662.31881055,9755,688.766779,3874630.11789208,0,2017,10,17,0.5909070840756596,0.022142954412833475,0.009855583043198057,0.2879665372312214,0.3833682041479683,0.01599057644672809,0.06698733632502546,0.009855583043198057,0.054713770722922335,0.7215428682242974,0.02248981741810395,0.007125353425918239,0.013181503247033328,0.45469003465728897,0.4378532545871718,0.5128029179502143,0.02475709715433767,0.6512414031613182,0.024271048584455186,0.5931518894956803,0.025825471354417134,0.6999108984602068
5595.0,5596.0,5037.95,0.02234813046658914,2317.804373,1508371199999,12456909.97604373,14824,1039.622475,5582555.96464678,0,2017,10,18,0.61320364017811,0.02312252517891744,0.010362322268348441,0.29839132640503807,0.3581851005299184,0.016920178777019124,0.062887911881313,0.010362322268348441,0.05643786480849711,0.686873043919984,0.023131987379228364,0.007817248022017935,0.013856126839968445,0.4538382857418699,0.4397935618282737,0.5040830007222719,0.02315390436996816,0.5909070840756596,0.02475709715433767,0.6512414031613182,0.024271048584455186,0.5931518894956803
5513.0,5710.0,5490.26,0.024017580521528265,1881.722107,1508457599999,10609368.77338359,11553,866.172234,4889254.26776489,0,2017,10,19,0.6873884759634078,0.023482650017845254,0.01097088964380985,0.15945367316257872,0.35068339572435986,0.017912540514941788,0.05893864039573922,0.01097088964380985,0.058215135454573436,0.7196357442796586,0.023892054623055006,0.008558908941988588,0.01461732534522698,0.45391376847853265,0.4413626515786809,0.4996037436349696,0.02234813046658914,0.61320364017811,0.02315390436996816,0.5909070840756596,0.02475709715433767,0.6512414031613182
5683.31,6110.0,5600.0,0.027185785580980084,1972.97722,1508543999999,11486552.1888066,11656,833.037457,4827682.43818362,0,2017,10,20,0.7296407726570231,0.023993306755770362,0.011694781747976647,0.1798305256993396,0.35850506831901796,0.019082867964005372,0.056589897386210855,0.011694781747976647,0.061080435145444145,0.7720439109775413,0.025183091701475452,0.00884448967528479,0.015440203116596975,0.45573256039042404,0.44302378642884105,0.5007143962193846,0.024017580521528265,0.6873884759634078,0.02234813046658914,0.61320364017811,0.02315390436996816,0.5909070840756596
6013.72,6171.0,5850.03,0.027331124109971527,1664.307693,1508630399999,10114821.44026351,10182,796.022575,4842552.09005084,0,2017,10,21,0.6411252339752417,0.024213126163163172,0.012523301496091932,0.16497571889408735,0.316855947791707,0.020225353057683276,0.051853566598561135,0.012523301496091932,0.062172410653623056,0.7742394259942968,0.026284894185701936,0.009353838655197677,0.016270641376960444,0.45684383624229946,0.4446006752921156,0.49969785081596646,0.027185785580980084,0.7296407726570231,0.024017580521528265,0.6873884759634078,0.02234813046658914,0.61320364017811
6003.27,6060.0,5720.03,0.026602974193667476,1362.092216,1508716799999,8035415.37335629,8846,559.072342,3298113.25431534,0,2017,10,22,0.6170485015710261,0.024553578172173976,0.013330951979750434,0.15332138766488684,0.3192408615790308,0.02115962668479234,0.04679186289110587,0.013330951979750434,0.062049606793064,0.740750606983491,0.027060486747625415,0.010141988135205005,0.01706251055171147,0.45679499779746574,0.4458512880935798,0.495760874787316,0.027331124109971527,0.6411252339752417,0.027185785580980084,0.7296407726570231,0.024017580521528265,0.6873884759634078
5975.0,6080.0,5621.03,0.026271784992242458,1812.557715,1508803199999,10607190.98072695,10736,733.791079,4292971.67402233,0,2017,10,23,0.6278708050084764,0.024774716666215855,0.014063736593118617,0.15506137091637834,0.31545905156500526,0.021964787094201063,0.04120511924013848,0.014063736593118617,0.06193960036120391,0.725239300016678,0.02754013540925182,0.01129311996151127,0.017872491611703033,0.4561073443406397,0.44669832860397557,0.4908912118799356,0.026602974193667476,0.6170485015710261,0.027331124109971527,0.6411252339752417,0.027185785580980084,0.7296407726570231
5909.47,5925.0,5450.0,0.02200780903139059,2580.418767,1508889599999,14564495.85056032,13075,1128.826117,6369508.22114772,0,2017,10,24,0.5174623588148284,0.0246073912339657,0.014687107663488956,0.2196150481054759,0.3457125805515484,0.022459709209134336,0.03212714551875866,0.014687107663488956,0.05925164540204858,0.5559895827308092,0.02722857592293059,0.012961576449503166,0.018512253230039875,0.45225653477956906,0.44651665363217374,0.47847832393700374,0.026271784992242458,0.6278708050084764,0.026602974193667476,0.6170485015710261,0.027331124109971527,0.6411252339752417
5506.92,5704.96,5286.98,0.024076745738209945,2282.813205,1508975999999,12544847.89154201,12026,1102.091326,6072831.20164732,0,2017,10,25,0.6998180467372764,0.024859762295763373,0.015294090031523253,0.2324546793611285,0.33193266698984275,0.02307914456245861,0.018521407960259705,0.015294090031523253,0.057887805574679735,0.6051686623236364,0.026993443133476756,0.01468094969683223,0.01921713895370266,0.45027161685873757,0.44592837961936926,0.4735721390676084,0.02200780903139059,0.5174623588148284,0.026271784992242458,0.6278708050084764,0.026602974193667476,0.6170485015710261
5670.1,5939.99,5650.0,0.02574561288461034,1972.965882,1509062399999,11417126.63602561,11429,779.739997,4524676.60186949,0,2017,10,26,0.6857992524532854,0.02511204825519657,0.015973179945234492,0.23189905222914217,0.3304116775089851,0.023387072169653057,0.016382654493107038,0.015973179945234492,0.056363840217058966,0.6409475392639719,0.02679705638701485,0.016457232431127053,0.01997004563514182,0.4494995391055076,0.44528547141356406,0.472912901282909,0.024076745738209945,0.6998180467372764,0.02200780903139059,0.5174623588148284,0.026271784992242458,0.6278708050084764
5861.77,5980.0,5649.24,0.02484268755810869,1403.706416,1509148799999,8167069.73635031,8305,624.087409,3639525.74476665,0,2017,10,27,0.6115403733044352,0.024769965117533675,0.01651380813870712,0.19542206970549558,0.31064840875678607,0.023471833028710108,0.016021966222995822,0.01651380813870712,0.05547427753521328,0.6085923257763028,0.026270050897077006,0.0184435052585441,0.020648840358428906,0.4479401559409124,0.4444231688089424,0.47026560167971976,0.02574561288461034,0.6857992524532854,0.024076745738209945,0.6998180467372764,0.02200780903139059,0.5174623588148284
5768.79,5850.02,5630.03,0.02436479970776852,1276.754412,1509235199999,7308076.01911184,8556,522.437128,2992463.28829385,0,2017,10,28,0.6233592163590591,0.024336893368538663,0.017043907354271158,0.19455849721382057,0.31144903226373144,0.023364607154421277,0.01581606790788914,0.017043907354271158,0.053984867900742826,0.5913424894477183,0.025773128034210134,0.020118461376406757,0.02119337713874267,0.44607032376246164,0.4433160740501793,0.46731184271404785,0.02484268755810869,0.6115403733044352,0.02574561288461034,0.6857992524532854,0.024076745738209945,0.6998180467372764
5709.98,6189.88,5648.01,0.028739916896672654,1804.778173,1509321599999,10620967.62459168,10651,954.170196,5607341.71306722,0,2017,10,29,0.7640911546332295,0.02464887863663856,0.017728441871417026,0.26319310994715617,0.33408938664763926,0.023692660562563063,0.019327483602008883,0.017728441871417026,0.053555982531188574,0.6829317762364574,0.025854721710620254,0.021474345278036072,0.021890934383080915,0.4472739270858362,0.4426989820830363,0.4732244102308807,0.02436479970776852,0.6233592163590591,0.02484268755810869,0.6115403733044352,0.02574561288461034,0.6857992524532854
6133.01,6248.68,6030.0,0.028259211655061924,1473.687043,1509407999999,9030219.28673499,9027,568.13297,3484470.96871416,0,2017,10,30,0.6241774953843224,0.024939035148255198,0.018326075440233063,0.2637773490849894,0.32958979281849815,0.023949745917825026,0.02132876520511052,0.018326075440233063,0.053299257279716655,0.6653277156575766,0.025480836374652795,0.023283463303561708,0.022565497451754582,0.44757450715751546,0.44227238289194565,0.47552297142102123,0.028739916896672654,0.7640911546332295,0.02436479970776852,0.6233592163590591,0.02484268755810869,0.6115403733044352
6120.52,6498.01,6100.0,0.031586647897011724,1511.774925,1509494399999,9487640.8400991,12503,666.763568,4189144.86604943,0,2017,10,31,0.7273589739149399,0.026337508119652048,0.019041222557534772,0.1923619912189926,0.3384202884474688,0.02456878189310073,0.026922139102944505,0.019041222557534772,0.0540247427819272,0.7230107610470446,0.025475531743827017,0.025005147557049405,0.023393454217398378,0.44975002308541867,0.4424165694814327,0.482410298438395,0.028259211655061924,0.6241774953843224,0.028739916896672654,0.7640911546332295,0.02436479970776852,0.6233592163590591
6463.0,6774.67,6338.02,0.03441356000703376,1675.615188,1509580799999,10951171.07254041,16775,681.762424,4456444.95893702,0,2017,11,1,0.7097203539869525,0.027846642532298016,0.01985567622242257,0.19510730670079648,0.34217325893250133,0.02545448829680396,0.034471331586037726,0.01985567622242257,0.05560726193303488,0.7632840771624261,0.027190771054915137,0.024502800848155606,0.024061228481412143,0.45302984066888147,0.4432638093880211,0.49089361787327346,0.031586647897011724,0.7273589739149399,0.028259211655061924,0.6241774953843224,0.028739916896672654,0.7640911546332295
6753.98,7300.0,6685.1,0.036997787862095496,2503.610803,1509667199999,17369001.33091877,20222,1152.043042,8002005.80575711,0,2017,11,2,0.7006273174436041,0.029489416024596503,0.020785403154735656,0.19720054988092017,0.3396392851377216,0.026407347266673042,0.044916911701216145,0.020785403154735656,0.057521960394320476,0.7949192639762866,0.029399156174240694,0.023506247562483568,0.024752213799694014,0.4569726841215038,0.4448214460378251,0.4994655459925239,0.03441356000703376,0.7097203539869525,0.031586647897011724,0.7273589739149399,0.028259211655061924,0.6241774953843224
7010.31,7346.34,6923.0,0.03792130929029913,1891.497592,1509753599999,13614451.74654126,15375,790.186344,5689002.21482195,0,2017,11,3,0.6589495183409091,0.03139884359219406,0.021782534071724466,0.17313019382593012,0.3309027488083071,0.027195427132754725,0.054558808137300935,0.021782534071724466,0.058322293735780864,0.8054667055893343,0.03140268893874552,0.022604365001544467,0.025380178230735524,0.46026238321863394,0.4468016510504572,0.5045644230161398,0.036997787862095496,0.7006273174436041,0.03441356000703376,0.7097203539869525,0.031586647897011724,0.7273589739149399
7115.02,7480.99,6901.0,0.0402728594869822,1399.191767,1509839999999,10064538.39659038,13395,638.387268,4597312.95311455,0,2017,11,4,0.6919754465563046,0.03372135803686659,0.02283394291621138,0.14484308398275733,0.3321443503121796,0.028145461929280392,0.06522997017939855,0.02283394291621138,0.05997127969019968,0.8307401505368753,0.03367179081597634,0.021830680656607898,0.02621092415609471,0.4639725503843499,0.4492137381184059,0.5097756827375896,0.03792130929029913,0.6589495183409091,0.036997787862095496,0.7006273174436041,0.03441356000703376,0.7097203539869525
7357.27,7590.25,7279.02,0.04015550056785007,1207.83233,1509926399999,9000403.86573288,11090,540.675195,4027338.87761942,0,2017,11,5,0.6344627850280714,0.03538798855866792,0.023854938144158844,0.12326508996807453,0.3342520562765699,0.029140334043508333,0.07226435542684102,0.023854938144158844,0.060699547906488155,0.8260068026841647,0.035521237333115165,0.021453567889827392,0.027010343732462305,0.46629338938649145,0.45166130252995257,0.5102037663994137,0.0402728594869822,0.6919754465563046,0.03792130929029913,0.6589495183409091,0.036997787862095496,0.7006273174436041
7345.1,7401.0,6906.0,0.03641623944328348,1763.019261,1510012799999,12673524.6216398,13525,730.003787,5258426.96569148,0,2017,11,6,0.5526006873619501,0.03657888267942639,0.02472536109728403,0.19617116320744288,0.358564597985321,0.029885024337313777,0.0730986723352065,0.02472536109728403,0.0585908382340902,0.6878381452103423,0.03631167554140701,0.022011220023733194,0.02769886773077833,0.4650398798198237,0.4533396336511552,0.5009218932282079,0.04015550056785007,0.6344627850280714,0.0402728594869822,0.6919754465563046,0.03792130929029913,0.6589495183409091
6981.72,7198.49,6901.0,0.037425837032373774,1440.259494,1510099199999,10173272.33780804,13132,591.187992,4181187.39303234,0,2017,11,7,0.6611903056090561,0.03743138143164842,0.025556989106717394,0.17458593504600556,0.35295463525225484,0.031016840331694308,0.06868853232638732,0.025556989106717394,0.057334396071611185,0.7036611661744205,0.03705729939353771,0.02281346957577908,0.028481638091557265,0.4642248769626789,0.4545004308242387,0.4946771238864035,0.03641623944328348,0.5526006873619501,0.04015550056785007,0.6344627850280714,0.0402728594869822,0.6919754465563046
