year,month,day,returns,moving_avg_7,moving_avg_30,volatility_7,volatility_30,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,RSI,upper_band,lower_band,middle_band,MACD,MACD_signal,MACD_hist,close_lag_1,close_lag_2,close_lag_3,returns_lag_1,returns_lag_2,returns_lag_3,close,next_day_close
2017,9,19,0.5871619504593844,0.004210879177066938,0.007069009617783895,0.6241834620751177,0.6140581455733267,0.006155756497549222,0.041343657991336866,0.007069009617783895,0.02512945448764736,0.4262268379087226,0.012793325347373381,0.004640560119359975,0.006837163544810974,0.407272904557193,0.39831206751422216,0.4724877985713776,0.007998379514262317,0.0047436125368082414,0.004888951065799684,0.7831383763471695,0.6306163680400155,0.6436271756929486,0.00678427817949891,3900.0
2017,9,20,0.6329697173609415,0.004147492099273786,0.007029212894506108,0.612096412690322,0.6130760696376456,0.005642434465378494,0.03712521739158241,0.007029212894506108,0.025387812122861755,0.42387622998221663,0.012092915957940917,0.004548579250805179,0.0064211147278784575,0.4078514346113717,0.39789865557659565,0.4756820940378754,0.00678427817949891,0.007998379514262317,0.0047436125368082414,0.5871619504593844,0.7831383763471695,0.6306163680400155,0.0066867381506838,3609.99
2017,9,21,0.5171849356822428,0.004744584472032513,0.006881687127465785,0.4384087284199966,0.6300855147974174,0.004871050028076994,0.031255501675485325,0.006881687127465785,0.02677234895418366,0.3595721922153515,0.011151149541409451,0.0043038857107711576,0.0058033032416960895,0.40652478850392293,0.39727188521407397,0.47310762688370445,0.0066867381506838,0.00678427817949891,0.007998379514262317,0.6329697173609415,0.5871619504593844,0.7831383763471695,0.003869249728704647,3595.87
2017,9,22,0.6308028072167683,0.004596889318517136,0.0067039261429903615,0.2677419741047197,0.6288055452124262,0.004381148665754252,0.03017162349605892,0.0067039261429903615,0.028180484328962408,0.3566125632479129,0.010778611510582181,0.0037976420796109606,0.005361339953483778,0.40554062392635193,0.39655085279624097,0.4719702236365497,0.003869249728704647,0.0066867381506838,0.00678427817949891,0.5171849356822428,0.6329697173609415,0.5871619504593844,0.003732071919255512,3780.0
2017,9,23,0.7196927880968644,0.004689154465316092,0.006520034404678958,0.29175662599329005,0.6294915727720062,0.004039673302480333,0.027552270298247482,0.006520034404678958,0.028706203863689484,0.4134992999285322,0.010181838429381557,0.0036918384799300777,0.004993614715634906,0.4061438389686662,0.39610863417751135,0.4753345012284649,0.003732071919255512,0.003869249728704647,0.0066867381506838,0.6308028072167683,0.5171849356822428,0.6329697173609415,0.0055209210732123405,3660.02
2017,9,24,0.5859212396610944,0.004632462106860226,0.006307101350630805,0.301351899741579,0.6319937624914261,0.0037042314004401,0.02622795540445637,0.006307101350630805,0.029583495859672727,0.38521313051198103,0.010093568266420432,0.0033289045525580555,0.004771647030435873,0.4059776659187131,0.39571777779980644,0.4759542583463181,0.0055209210732123405,0.003732071919255512,0.003869249728704647,0.7196927880968644,0.6308028072167683,0.5171849356822428,0.004355298298587131,3920.75
2017,9,25,0.7519981637280475,0.004470398837479003,0.006164145345263404,0.27231304726163147,0.6477357121148885,0.0034990366644881143,0.02334310735490894,0.006164145345263404,0.02960454850732876,0.460951519771969,0.009666428308410503,0.003332738597271609,0.0045468397486368925,0.40772210054594143,0.39579436293433906,0.48159459254142967,0.004355298298587131,0.0055209210732123405,0.003732071919255512,0.5859212396610944,0.7196927880968644,0.6308028072167683,0.006888327353663241,3882.35
2017,9,26,0.6213155744539456,0.004431124096282026,0.0060174258049446455,0.2645584776798098,0.6478773940171357,0.003298370590336816,0.0204459458281578,0.0060174258049446455,0.02968763105403067,0.4509499553561651,0.008647604430713801,0.003682343904475395,0.004174908074616866,0.4089702357137374,0.3961341521539711,0.48477051714935077,0.006888327353663241,0.004355298298587131,0.0055209210732123405,0.7519981637280475,0.5859212396610944,0.7196927880968644,0.006515265888872374,4193.0
2017,9,27,0.7661558582498047,0.004846707309381082,0.0059509755693267705,0.31358301256190924,0.6661602688934666,0.003475459096121042,0.023458251537832615,0.0059509755693267705,0.029422978267991947,0.5320465941080862,0.0075378645486106,0.004381545017395495,0.003923424724581445,0.41211796113805,0.39710839782589186,0.49242611967815403,0.006515265888872374,0.006888327353663241,0.004355298298587131,0.6213155744539456,0.7519981637280475,0.5859212396610944,0.009533274848176617,4174.5
2017,9,28,0.6299952316345864,0.005647392905376136,0.005809292372953863,0.23944476114938978,0.6599786180945871,0.0041782788805849805,0.018425133748881373,0.005809292372953863,0.02852437363034641,0.5266360054140533,0.007354529510697545,0.004469956710081574,0.003868801578617992,0.4145467239620586,0.3984297722997893,0.49661471311848654,0.009533274848176617,0.006515265888872374,0.006888327353663241,0.7661558582498047,0.6213155744539456,0.7519981637280475,0.009353544715399762,4174.69
2017,9,29,0.6371842336640489,0.006468375415294221,0.005678769412858768,0.2373856061015654,0.6598663094161403,0.0045168159625016,0.020082520393967296,0.005678769412858768,0.027684627047285724,0.5266861756948958,0.007211878492211103,0.004538902614186338,0.0038263740713377972,0.4165078151023792,0.399924488972985,0.49870632866516174,0.009353544715399762,0.009533274848176617,0.006515265888872374,0.6299952316345864,0.7661558582498047,0.6213155744539456,0.009355390592439092,4378.51
2017,9,30,0.7158493362159398,0.007317285684481652,0.0055599350248505194,0.235939082689745,0.6628549562130003,0.004990050423047621,0.02395303506898745,0.0055599350248505194,0.026328485602240142,0.5791351415978608,0.007655690264383182,0.004310214228367172,0.0039515281566505495,0.41942347766528976,0.4017708918268446,0.5029499132395223,0.009355390592439092,0.009353544715399762,0.009533274848176617,0.6371842336640489,0.6299952316345864,0.7661558582498047,0.011335530898524366,4378.48
2017,10,1,0.6370997807467095,0.00833632976394632,0.0054033452110084715,0.20631982560684145,0.6611473132700113,0.005473932587638418,0.026170358431985428,0.0054033452110084715,0.024173021990492406,0.5791245161759395,0.007964610949473823,0.004148199251272029,0.004037275904067411,0.42170901609829226,0.40375803155220674,0.5046481000031431,0.011335530898524366,0.009355390592439092,0.009353544715399762,0.7158493362159398,0.6371842336640489,0.6299952316345864,0.011335239444254994,4380.0
2017,10,2,0.637670697611593,0.008987717445228714,0.0053717342620186875,0.17961739833283105,0.6441842959656906,0.0057199708608070415,0.028697760760941337,0.0053717342620186875,0.02386310538211856,0.5795347213177654,0.008323207487222956,0.003979919798952639,0.004146360797963766,0.42348504672869014,0.40574406421095427,0.5046347416994424,0.011335239444254994,0.011335530898524366,0.009355390592439092,0.6370997807467095,0.7158493362159398,0.6371842336640489,0.011350006460569637,4310.0
2017,10,3,0.6113364326171424,0.009594284547897021,0.005303434851069204,0.18458107874885693,0.6448987953968595,0.006005212368492836,0.029932898790928992,0.005303434851069204,0.023204133695769093,0.5519130131524762,0.008730962852345377,0.003913354314563931,0.0043306117808992045,0.4243698394216289,0.40753033164967106,0.5022242955323067,0.011350006460569637,0.011335239444254994,0.011335530898524366,0.637670697611593,0.6370997807467095,0.7158493362159398,0.010669946498711284,4208.59
2017,10,4,0.5991646461305763,0.009616396978928472,0.005340651648837937,0.1157974323879751,0.6205319066351431,0.0062252910685047375,0.030111071756384406,0.005340651648837937,0.023311921304738602,0.5128866761706505,0.008362451002920275,0.005384309586478932,0.004844851124666108,0.4243390766153283,0.40895248088659725,0.4978307012732275,0.010669946498711284,0.011350006460569637,0.011335239444254994,0.6113364326171424,0.637670697611593,0.6370997807467095,0.00968473391682478,4292.43
2017,10,5,0.6692385023320798,0.009783665676268982,0.005315250360980295,0.12101911144137326,0.609039110631503,0.006711990274688086,0.027562977382335683,0.005315250360980295,0.02311854151527908,0.5404588400609808,0.008646239433321656,0.005691466812577449,0.005143654359782708,0.4248134270300599,0.4101960514759123,0.4956759006697977,0.00968473391682478,0.010669946498711284,0.011350006460569637,0.5991646461305763,0.6113364326171424,0.637670697611593,0.010499251448284844,4369.0
2017,10,6,0.6658795167722786,0.010059269683563452,0.005229217392908145,0.12344707850443043,0.5994341612775964,0.0072633673294863615,0.02381713157527524,0.005229217392908145,0.02204524467808573,0.5650763567408336,0.008993209908476053,0.005993551484182437,0.005473536803156626,0.42563015615813676,0.4113731608882548,0.4948739538180268,0.010499251448284844,0.00968473391682478,0.010669946498711284,0.6692385023320798,0.5991646461305763,0.6113364326171424,0.011243139895134754,4423.0
2017,10,7,0.6570439982169348,0.010122373086808426,0.005137063963256035,0.07834501689225111,0.5991451453697382,0.007721938910249353,0.022063026455598326,0.005137063963256035,0.02065556068916347,0.5823192578064076,0.00933874529417758,0.006369294742880359,0.0058382005221135555,0.4265569309267067,0.41252165802159263,0.49452870674123706,0.011243139895134754,0.010499251448284844,0.00968473391682478,0.6658795167722786,0.6692385023320798,0.5991646461305763,0.011767757579996912,4640.0
2017,10,8,0.7162346780304161,0.010493305926022302,0.00525961042493555,0.12310635285314284,0.5802361358509689,0.008420836231736319,0.018723107432100723,0.00525961042493555,0.02215706927468171,0.6452893855247451,0.010120229189189062,0.006142268107288559,0.006143338629929135,0.42863465914023224,0.41390410036179964,0.4973515821503352,0.011767757579996912,0.011243139895134754,0.010499251448284844,0.6570439982169348,0.6658795167722786,0.6692385023320798,0.013875943461757797,4786.95
2017,10,9,0.6881867522932795,0.011070512712952882,0.005440802161417672,0.1293846056957705,0.5822112862012407,0.009038588491855917,0.02084449994987473,0.005440802161417672,0.02446494229660037,0.6819931524725834,0.011118368197384439,0.005961211706399044,0.0065856247142025495,0.431128339906784,0.4155665185961659,0.5007298820408905,0.013875943461757797,0.011767757579996912,0.011243139895134754,0.7162346780304161,0.6570439982169348,0.6658795167722786,0.01530358362454472,4783.06
2017,10,10,0.6358002754942464,0.011741488121787845,0.005664723914143313,0.11586495842108233,0.5779918999544827,0.00968095242421834,0.01980318433912664,0.005664723914143313,0.02663834524503125,0.6800464364723875,0.011951619345340135,0.00596790961151325,0.007031012666875544,0.43292441299200346,0.4172972465318846,0.5015541339190597,0.01530358362454472,0.013875943461757797,0.011767757579996912,0.6881867522932795,0.7162346780304161,0.6570439982169348,0.015265791720950026,4821.43
2017,10,11,0.6500483369184522,0.012610723672353122,0.005875015289146308,0.07718399605872202,0.577483648329456,0.01012913304396778,0.022187313210620882,0.005875015289146308,0.028736930338805717,0.6899911929370498,0.012488837007070777,0.006643392602151681,0.007642025261021083,0.4344322448440332,0.4190183012553922,0.5014374131140338,0.015265791720950026,0.01530358362454472,0.013875943461757797,0.6358002754942464,0.6881867522932795,0.7162346780304161,0.015638561731471528,5430.0
2017,10,12,0.840674033678775,0.014224221951278357,0.006309444554251371,0.23329408403563268,0.6210217459612852,0.011024524365348697,0.03488045320738824,0.006309444554251371,0.03489584640480863,0.8061419916108409,0.014340413086836978,0.00652435151675778,0.00856710329154689,0.4394586234293831,0.4215167804059717,0.5108181237812119,0.015638561731471528,0.015265791720950026,0.01530358362454472,0.6500483369184522,0.6358002754942464,0.6881867522932795,0.021550905888444907,5649.98
2017,10,13,0.7024461427850484,0.016041129064983582,0.0068944872632028045,0.22958014130906215,0.610178798021023,0.012076664439040513,0.04621674883751248,0.0068944872632028045,0.04149854754273456,0.8345471637997737,0.01653863895213821,0.0060615743088151194,0.009510262945182493,0.44462092292238375,0.4246675298214513,0.5186886748196933,0.021550905888444907,0.015638561731471528,0.015265791720950026,0.840674033678775,0.6500483369184522,0.6358002754942464,0.023688042894296334,5869.99
2017,10,14,0.6999108984602068,0.01809350023741433,0.00781426158394443,0.22083721314214796,0.4552729943652902,0.013140350817386376,0.05820189652262324,0.00781426158394443,0.045719152169639454,0.8591896355180365,0.018717135436488147,0.005975867857105181,0.010624902962586433,0.44983108143854766,0.4283507751802574,0.525113981514269,0.023688042894296334,0.021550905888444907,0.015638561731471528,0.7024461427850484,0.840674033678775,0.6500483369184522,0.025825471354417134,5709.99
2017,10,15,0.5931518894956803,0.019611144886505998,0.008503839306540174,0.2626188095709891,0.37647603167514154,0.014089950577109128,0.06364936965093329,0.008503839306540174,0.049646521635365176,0.7870124634892096,0.020246194318864236,0.006164575398317544,0.011527339875639489,0.45251246824834823,0.4318957223953531,0.5234452214048896,0.025825471354417134,0.023688042894296334,0.021550905888444907,0.6999108984602068,0.7024461427850484,0.840674033678775,0.024271048584455186,5760.02
2017,10,16,0.6512414031613182,0.020991320849544567,0.009205452107175417,0.26675619528491096,0.37607025662980703,0.015074146460288824,0.06746782219612903,0.009205452107175417,0.05304733528449617,0.794034443729381,0.02154788601219565,0.006695748480961709,0.012474378125696683,0.45456761627383874,0.4351902860365417,0.5204239941564955,0.024271048584455186,0.025825471354417134,0.023688042894296334,0.5931518894956803,0.6999108984602068,0.7024461427850484,0.02475709715433767,5595.0
2017,10,17,0.5909070840756596,0.022142954412833475,0.009855583043198057,0.2879665372312214,0.3833682041479683,0.01599057644672809,0.06698733632502546,0.009855583043198057,0.054713770722922335,0.7215428682242974,0.02248981741810395,0.007125353425918239,0.013181503247033328,0.45469003465728897,0.4378532545871718,0.5128029179502143,0.02475709715433767,0.024271048584455186,0.025825471354417134,0.6512414031613182,0.5931518894956803,0.6999108984602068,0.02315390436996816,5512.06
2017,10,18,0.61320364017811,0.02312252517891744,0.010362322268348441,0.29839132640503807,0.3581851005299184,0.016920178777019124,0.062887911881313,0.010362322268348441,0.05643786480849711,0.686873043919984,0.023131987379228364,0.007817248022017935,0.013856126839968445,0.4538382857418699,0.4397935618282737,0.5040830007222719,0.02315390436996816,0.02475709715433767,0.024271048584455186,0.5909070840756596,0.6512414031613182,0.5931518894956803,0.02234813046658914,5683.9
2017,10,19,0.6873884759634078,0.023482650017845254,0.01097088964380985,0.15945367316257872,0.35068339572435986,0.017912540514941788,0.05893864039573922,0.01097088964380985,0.058215135454573436,0.7196357442796586,0.023892054623055006,0.008558908941988588,0.01461732534522698,0.45391376847853265,0.4413626515786809,0.4996037436349696,0.02234813046658914,0.02315390436996816,0.02475709715433767,0.61320364017811,0.5909070840756596,0.6512414031613182,0.024017580521528265,6010.01
2017,10,20,0.7296407726570231,0.023993306755770362,0.011694781747976647,0.1798305256993396,0.35850506831901796,0.019082867964005372,0.056589897386210855,0.011694781747976647,0.061080435145444145,0.7720439109775413,0.025183091701475452,0.00884448967528479,0.015440203116596975,0.45573256039042404,0.44302378642884105,0.5007143962193846,0.024017580521528265,0.02234813046658914,0.02315390436996816,0.6873884759634078,0.61320364017811,0.5909070840756596,0.027185785580980084,6024.97
